# mission_day, lat, long, alt, B decl, B incl, B mag (T), sun horizon alt, sun azimuth (E from N), phi (sun to field, deg), torque (Nm)
0.118, -78.6983, 166.886, 36.9183, 143.717, -79.933, 6.08139e-05, 3.29920e+01, 328.290, 110.725, 11.185
0.118, -78.6988, 166.879, 36.9289, 143.733, -79.933, 6.08136e-05, 3.29795e+01, 328.163, 110.754, 11.197
0.118, -78.6993, 166.872, 36.9459, 143.750, -79.933, 6.08130e-05, 3.29664e+01, 328.030, 110.784, 11.210
0.118, -78.6995, 166.869, 36.9536, 143.750, -79.933, 6.08128e-05, 3.29606e+01, 327.972, 110.789, 11.212
0.119, -78.6997, 166.866, 36.9624, 143.750, -79.933, 6.08126e-05, 3.29541e+01, 327.905, 110.796, 11.215
0.119, -78.7006, 166.853, 36.9754, 143.767, -79.933, 6.08122e-05, 3.29306e+01, 327.670, 110.836, 11.231
0.119, -78.7006, 166.852, 36.9761, 143.783, -79.933, 6.08122e-05, 3.29287e+01, 327.650, 110.855, 11.239
0.120, -78.7011, 166.845, 36.9706, 143.783, -79.933, 6.08124e-05, 3.29164e+01, 327.527, 110.867, 11.244
0.120, -78.7013, 166.842, 36.9662, 143.800, -79.933, 6.08125e-05, 3.29112e+01, 327.475, 110.889, 11.253
0.120, -78.7016, 166.837, 36.9592, 143.800, -79.933, 6.08128e-05, 3.29028e+01, 327.391, 110.897, 11.256
0.120, -78.7021, 166.830, 36.9493, 143.817, -79.933, 6.08131e-05, 3.28901e+01, 327.265, 110.927, 11.268
0.121, -78.7024, 166.824, 36.9424, 143.817, -79.933, 6.08134e-05, 3.28812e+01, 327.177, 110.935, 11.272
0.121, -78.7025, 166.822, 36.9394, 143.833, -79.933, 6.08135e-05, 3.28772e+01, 327.137, 110.956, 11.281
0.121, -78.7030, 166.814, 36.9415, 143.833, -79.933, 6.08135e-05, 3.28636e+01, 327.002, 110.970, 11.286
0.121, -78.7035, 166.807, 36.9454, 143.850, -79.933, 6.08134e-05, 3.28509e+01, 326.878, 110.999, 11.298
0.122, -78.7039, 166.800, 36.9540, 143.867, -79.933, 6.08132e-05, 3.28388e+01, 326.759, 111.028, 11.310
0.122, -78.7043, 166.792, 36.9635, 143.883, -79.933, 6.08129e-05, 3.28257e+01, 326.630, 111.058, 11.323
0.122, -78.7048, 166.784, 36.9731, 143.883, -79.933, 6.08127e-05, 3.28121e+01, 326.498, 111.071, 11.328
0.123, -78.7052, 166.776, 36.9807, 143.900, -79.933, 6.08125e-05, 3.27993e+01, 326.373, 111.101, 11.340
0.123, -78.7057, 166.769, 36.9726, 143.917, -79.933, 6.08128e-05, 3.27866e+01, 326.250, 111.130, 11.352
0.123, -78.7058, 166.767, 36.9703, 143.917, -79.933, 6.08129e-05, 3.27830e+01, 326.216, 111.134, 11.354
0.123, -78.7061, 166.760, 36.9625, 143.933, -79.933, 6.08132e-05, 3.27731e+01, 326.119, 111.160, 11.365
0.124, -78.7067, 166.751, 36.9472, 143.950, -79.933, 6.08137e-05, 3.27596e+01, 325.991, 111.190, 11.377
0.124, -78.7069, 166.747, 36.9436, 143.950, -79.933, 6.08139e-05, 3.27521e+01, 325.918, 111.198, 11.381
0.125, -78.7074, 166.739, 36.9426, 143.967, -79.933, 6.08140e-05, 3.27333e+01, 325.738, 111.233, 11.395
0.125, -78.7075, 166.737, 36.9424, 143.967, -79.933, 6.08140e-05, 3.27297e+01, 325.703, 111.237, 11.397
0.125, -78.7078, 166.733, 36.9448, 143.983, -79.933, 6.08139e-05, 3.27200e+01, 325.611, 111.263, 11.408
0.125, -78.7083, 166.725, 36.9525, 143.983, -79.933, 6.08137e-05, 3.27061e+01, 325.479, 111.277, 11.413
0.125, -78.7085, 166.722, 36.9558, 144.000, -79.933, 6.08136e-05, 3.27001e+01, 325.422, 111.300, 11.423
0.126, -78.7087, 166.718, 36.9588, 144.000, -79.933, 6.08136e-05, 3.26928e+01, 325.353, 111.307, 11.426
0.126, -78.7092, 166.711, 36.9634, 144.017, -79.933, 6.08135e-05, 3.26802e+01, 325.234, 111.336, 11.438
0.126, -78.7097, 166.703, 36.9648, 144.033, -79.933, 6.08135e-05, 3.26666e+01, 325.106, 111.367, 11.450
0.126, -78.7098, 166.702, 36.9643, 144.033, -79.933, 6.08135e-05, 3.26650e+01, 325.092, 111.368, 11.451
0.127, -78.7103, 166.695, 36.9607, 144.033, -79.933, 6.08136e-05, 3.26531e+01, 324.981, 111.380, 11.456
0.127, -78.7111, 166.684, 36.9500, 144.067, -79.933, 6.08139e-05, 3.26345e+01, 324.809, 111.432, 11.477
0.127, -78.7116, 166.678, 36.9427, 144.067, -79.933, 6.08141e-05, 3.26246e+01, 324.719, 111.442, 11.481
0.128, -78.7127, 166.665, 36.9303, 144.100, -79.933, 6.08144e-05, 3.26021e+01, 324.513, 111.498, 11.505
0.128, -78.7129, 166.662, 36.9280, 144.100, -79.933, 6.08145e-05, 3.25976e+01, 324.471, 111.502, 11.506
0.128, -78.7136, 166.654, 36.9288, 144.117, -79.933, 6.08144e-05, 3.25839e+01, 324.347, 111.533, 11.519
0.129, -78.7143, 166.647, 36.9337, 144.133, -79.933, 6.08142e-05, 3.25715e+01, 324.235, 111.562, 11.531
0.129, -78.7144, 166.646, 36.9344, 144.133, -79.933, 6.08142e-05, 3.25697e+01, 324.219, 111.564, 11.532
0.129, -78.7155, 166.633, 36.9554, 144.150, -79.933, 6.08135e-05, 3.25482e+01, 324.025, 111.602, 11.547
0.129, -78.7159, 166.629, 36.9632, 144.150, -79.933, 6.08132e-05, 3.25414e+01, 323.964, 111.609, 11.550
0.130, -78.7165, 166.620, 36.9720, 144.167, -79.933, 6.08129e-05, 3.25273e+01, 323.837, 111.639, 11.563
0.130, -78.7171, 166.613, 36.9765, 144.183, -79.933, 6.08127e-05, 3.25153e+01, 323.730, 111.668, 11.574
0.130, -78.7172, 166.612, 36.9773, 144.183, -79.933, 6.08127e-05, 3.25134e+01, 323.712, 111.670, 11.575
0.130, -78.7177, 166.603, 36.9661, 144.200, -79.933, 6.08131e-05, 3.25000e+01, 323.592, 111.700, 11.588
0.131, -78.7184, 166.593, 36.9453, 144.217, -79.933, 6.08138e-05, 3.24832e+01, 323.441, 111.733, 11.602
0.131, -78.7184, 166.593, 36.9444, 144.217, -79.933, 6.08138e-05, 3.24825e+01, 323.434, 111.734, 11.602
0.131, -78.7188, 166.586, 36.9310, 144.233, -79.933, 6.08143e-05, 3.24716e+01, 323.337, 111.762, 11.613
0.131, -78.7194, 166.577, 36.9134, 144.250, -79.933, 6.08148e-05, 3.24574e+01, 323.210, 111.793, 11.626
0.132, -78.7196, 166.574, 36.9124, 144.250, -79.933, 6.08149e-05, 3.24516e+01, 323.159, 111.798, 11.629
